      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
    2.1800       2.7643550e+05       2.7644898e+05       2.7575077e+05       2.7623572e+05       2.7556341e+05       2.7555691e+05       2.7625509e+05       2.7576315e+05
    2.2000       2.7524488e+05       2.7525919e+05       2.7454595e+05       2.7504289e+05       2.7435430e+05       2.7434674e+05       2.7505995e+05       2.7455624e+05
    2.2200       2.7412003e+05       2.7413517e+05       2.7340707e+05       2.7391593e+05       2.7321119e+05       2.7320255e+05       2.7393061e+05       2.7341523e+05
    2.2400       2.7306335e+05       2.7307933e+05       2.7233656e+05       2.7285727e+05       2.7213653e+05       2.7212678e+05       2.7286950e+05       2.7234255e+05
    2.2600       2.7207708e+05       2.7209388e+05       2.7133667e+05       2.7186912e+05       2.7113256e+05       2.7112169e+05       2.7187886e+05       2.7134046e+05
    2.2800       2.7116326e+05       2.7118089e+05       2.7040947e+05       2.7095355e+05       2.7020138e+05       2.7018938e+05       2.7096076e+05       2.7041103e+05
    2.3000       2.7032378e+05       2.7034223e+05       2.6955686e+05       2.7011244e+05       2.6934489e+05       2.6933174e+05       2.7011706e+05       2.6955617e+05
    2.3200       2.6956034e+05       2.6957958e+05       2.6878055e+05       2.6934749e+05       2.6856481e+05       2.6855052e+05       2.6934950e+05       2.6877760e+05
    2.3400       2.6887444e+05       2.6889447e+05       2.6808209e+05       2.6866021e+05       2.6786270e+05       2.6784725e+05       2.6865958e+05       2.6807686e+05
    2.3600       2.6826742e+05       2.6828822e+05       2.6746283e+05       2.6805194e+05       2.6723992e+05       2.6722331e+05       2.6804866e+05       2.6745533e+05
    2.3800       2.6774043e+05       2.6776199e+05       2.6692393e+05       2.6752384e+05       2.6669764e+05       2.6667989e+05       2.6751789e+05       2.6691416e+05
    2.4000       2.6729444e+05       2.6731673e+05       2.6646639e+05       2.6707688e+05       2.6623686e+05       2.6621797e+05       2.6706825e+05       2.6645436e+05
    2.4200       2.6693023e+05       2.6695323e+05       2.6609100e+05       2.6671183e+05       2.6585840e+05       2.6583837e+05       2.6670054e+05       2.6607673e+05
