      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
   22.6400       3.1471372e+05       2.9971426e+05       2.7415487e+05       2.8916037e+05       2.7415211e+05       2.8913360e+05       3.1473006e+05       2.9966861e+05
   22.6600       3.1432909e+05       2.9930702e+05       2.7370521e+05       2.8873370e+05       2.7370183e+05       2.8870619e+05       3.1434525e+05       2.9926018e+05
   22.6800       3.1395618e+05       2.9891660e+05       2.7328029e+05       2.8832664e+05       2.7327633e+05       2.8829843e+05       3.1397215e+05       2.9886866e+05
   22.7000       3.1359517e+05       2.9854319e+05       2.7288032e+05       2.8793937e+05       2.7287582e+05       2.8791053e+05       3.1361095e+05       2.9849427e+05
   22.7200       3.1324624e+05       2.9818695e+05       2.7250547e+05       2.8757208e+05       2.7250049e+05       2.8754265e+05       3.1326181e+05       2.9813715e+05
   22.7400       3.1290947e+05       2.9784801e+05       2.7215587e+05       2.8722488e+05       2.7215046e+05       2.8719492e+05       3.1292484e+05       2.9779744e+05
   22.7600       3.1258494e+05       2.9752642e+05       2.7183160e+05       2.8689785e+05       2.7182580e+05       2.8686742e+05       3.1260011e+05       2.9747520e+05
   22.7800       3.1227266e+05       2.9722220e+05       2.7153270e+05       2.8659101e+05       2.7152656e+05       2.8656018e+05       3.1228762e+05       2.9717044e+05
   22.8000       3.1197261e+05       2.9693534e+05       2.7125915e+05       2.8630436e+05       2.7125272e+05       2.8627318e+05       3.1198735e+05       2.9688315e+05
   22.8200       3.1168471e+05       2.9666575e+05       2.7101088e+05       2.8603782e+05       2.7100422e+05       2.8600636e+05       3.1169923e+05       2.9661326e+05
   22.8400       3.1140885e+05       2.9641332e+05       2.7078781e+05       2.8579130e+05       2.7078095e+05       2.8575963e+05       3.1142315e+05       2.9636064e+05
   22.8600       3.1114488e+05       2.9617791e+05       2.7058976e+05       2.8556465e+05       2.7058278e+05       2.8553284e+05       3.1115896e+05       2.9612516e+05
   22.8800       3.1089262e+05       2.9595930e+05       2.7041656e+05       2.8535769e+05       2.7040949e+05       2.8532580e+05       3.1090649e+05       2.9590661e+05
   22.9000       3.1065183e+05       2.9575727e+05       2.7026796e+05       2.8517019e+05       2.7026087e+05       2.8513829e+05       3.1066549e+05       2.9570475e+05
   22.9200       3.1042226e+05       2.9557154e+05       2.7014370e+05       2.8500189e+05       2.7013662e+05       2.8497006e+05       3.1043571e+05       2.9551932e+05
   22.9400       3.1020361e+05       2.9540179e+05       2.7004344e+05       2.8485250e+05       2.7003645e+05       2.8482079e+05       3.1021684e+05       2.9534998e+05
   22.9600       3.0999552e+05       2.9524766e+05       2.6996685e+05       2.8472165e+05       2.6995998e+05       2.8469015e+05       3.1000854e+05       2.9519638e+05
   22.9800       3.0979760e+05       2.9510875e+05       2.6991351e+05       2.8460898e+05       2.6990682e+05       2.8457775e+05       3.0981042e+05       2.9505813e+05
   23.0000       3.0960945e+05       2.9498462e+05       2.6988301e+05       2.8451405e+05       2.6987654e+05       2.8448316e+05       3.0962207e+05       2.9493477e+05
   23.0200       3.0943058e+05       2.9487481e+05       2.6987485e+05       2.8443642e+05       2.6986867e+05       2.8440594e+05       3.0944301e+05       2.9482585e+05
   23.0400       3.0926052e+05       2.9477880e+05       2.6988856e+05       2.8437558e+05       2.6988270e+05       2.8434558e+05       3.0927275e+05       2.9473084e+05
   23.0600       3.0909875e+05       2.9469605e+05       2.6992360e+05       2.8433102e+05       2.6991812e+05       2.8430157e+05       3.0911079e+05       2.9464920e+05
   23.0800       3.0894472e+05       2.9462601e+05       2.6997941e+05       2.8430220e+05       2.6997435e+05       2.8427336e+05       3.0895658e+05       2.9458038e+05
   23.1000       3.0879787e+05       2.9456808e+05       2.7005537e+05       2.8428852e+05       2.7005078e+05       2.8426037e+05       3.0880956e+05       2.9452377e+05
   23.1200       3.0865761e+05       2.9452164e+05       2.7015085e+05       2.8428939e+05       2.7014677e+05       2.8426198e+05       3.0866913e+05       2.9447876e+05
   23.1400       3.0852334e+05       2.9448606e+05       2.7026518e+05       2.8430418e+05       2.7026164e+05       2.8427759e+05       3.0853469e+05       2.9444471e+05
   23.1600       3.0839441e+05       2.9446067e+05       2.7039766e+05       2.8433224e+05       2.7039472e+05       2.8430652e+05       3.0840561e+05       2.9442094e+05
   23.1800       3.0827016e+05       2.9444479e+05       2.7054758e+05       2.8437289e+05       2.7054526e+05       2.8434810e+05       3.0828122e+05       2.9440677e+05
   23.2000       3.0814994e+05       2.9443769e+05       2.7071420e+05       2.8442544e+05       2.7071255e+05       2.8440164e+05       3.0816084e+05       2.9440147e+05
   23.2200       3.0803302e+05       2.9443865e+05       2.7089676e+05       2.8448916e+05       2.7089581e+05       2.8446640e+05       3.0804379e+05       2.9440432e+05
   23.2400       3.0791872e+05       2.9444693e+05       2.7109449e+05       2.8456331e+05       2.7109428e+05       2.8454165e+05       3.0792936e+05       2.9441457e+05
   23.2600       3.0780630e+05       2.9446177e+05       2.7130659e+05       2.8464714e+05       2.7130714e+05       2.8462663e+05       3.0781682e+05       2.9443144e+05
   23.2800       3.0769505e+05       2.9448240e+05       2.7153225e+05       2.8473989e+05       2.7153359e+05       2.8472057e+05       3.0770545e+05       2.9445417e+05
   23.3000       3.0758423e+05       2.9450803e+05       2.7177065e+05       2.8484079e+05       2.7177280e+05       2.8482270e+05       3.0759452e+05       2.9448198e+05
   23.3200       3.0747311e+05       2.9453790e+05       2.7202095e+05       2.8494904e+05       2.7202393e+05       2.8493224e+05       3.0748329e+05       2.9451407e+05
   23.3400       3.0736095e+05       2.9457121e+05       2.7228231e+05       2.8506387e+05       2.7228615e+05       2.8504838e+05       3.0737103e+05       2.9454966e+05
   23.3600       3.0724701e+05       2.9460717e+05       2.7255388e+05       2.8518448e+05       2.7255859e+05       2.8517034e+05       3.0725699e+05       2.9458794e+05
   23.3800       3.0713055e+05       2.9464497e+05       2.7283482e+05       2.8531008e+05       2.7284042e+05       2.8529732e+05       3.0714044e+05       2.9462811e+05
   23.4000       3.0701083e+05       2.9468385e+05       2.7312428e+05       2.8543988e+05       2.7313077e+05       2.8542854e+05       3.0702064e+05       2.9466938e+05
   23.4200       3.0688714e+05       2.9472300e+05       2.7342141e+05       2.8557310e+05       2.7342881e+05       2.8556319e+05       3.0689686e+05       2.9471096e+05
   23.4400       3.0675873e+05       2.9476165e+05       2.7372537e+05       2.8570896e+05       2.7373368e+05       2.8570050e+05       3.0676838e+05       2.9475206e+05
   23.4600       3.0662490e+05       2.9479903e+05       2.7403532e+05       2.8584666e+05       2.7404454e+05       2.8583968e+05       3.0663448e+05       2.9479191e+05
   23.4800       3.0648496e+05       2.9483438e+05       2.7435040e+05       2.8598543e+05       2.7436054e+05       2.8597994e+05       3.0649446e+05       2.9482973e+05
   23.5000       3.0633822e+05       2.9486695e+05       2.7466981e+05       2.8612453e+05       2.7468085e+05       2.8612053e+05       3.0634766e+05       2.9486478e+05
   23.5200       3.0618402e+05       2.9489601e+05       2.7499271e+05       2.8626319e+05       2.7500465e+05       2.8626069e+05       3.0619339e+05       2.9489632e+05
   23.5400       3.0602172e+05       2.9492086e+05       2.7531830e+05       2.8640069e+05       2.7533114e+05       2.8639970e+05       3.0603103e+05       2.9492363e+05
   23.5600       3.0585070e+05       2.9494079e+05       2.7564579e+05       2.8653631e+05       2.7565951e+05       2.8653683e+05       3.0585995e+05       2.9494602e+05
   23.5800       3.0567036e+05       2.9495515e+05       2.7597441e+05       2.8666936e+05       2.7598900e+05       2.8667138e+05       3.0567955e+05       2.9496280e+05
   23.6000       3.0548011e+05       2.9496326e+05       2.7630340e+05       2.8679916e+05       2.7631884e+05       2.8680266e+05       3.0548924e+05       2.9497331e+05
   23.6200       3.0527940e+05       2.9496450e+05       2.7663202e+05       2.8692504e+05       2.7664829e+05       2.8693002e+05       3.0528847e+05       2.9497692e+05
   23.6400       3.0506768e+05       2.9495825e+05       2.7695956e+05       2.8704637e+05       2.7697664e+05       2.8705282e+05       3.0507670e+05       2.9497301e+05
   23.6600       3.0484446e+05       2.9494393e+05       2.7728533e+05       2.8716254e+05       2.7730319e+05       2.8717043e+05       3.0485342e+05       2.9496097e+05
   23.6800       3.0460926e+05       2.9492097e+05       2.7760865e+05       2.8727296e+05       2.7762726e+05       2.8728227e+05       3.0461815e+05       2.9494026e+05
   23.7000       3.0436163e+05       2.9488886e+05       2.7792888e+05       2.8737707e+05       2.7794822e+05       2.8738777e+05       3.0437046e+05       2.9491033e+05
   23.7200       3.0410117e+05       2.9484710e+05       2.7824541e+05       2.8747434e+05       2.7826543e+05       2.8748640e+05       3.0410993e+05       2.9487069e+05
   23.7400       3.0382751e+05       2.9479523e+05       2.7855764e+05       2.8756428e+05       2.7857832e+05       2.8757767e+05       3.0383621e+05       2.9482088e+05
   23.7600       3.0354033e+05       2.9473284e+05       2.7886502e+05       2.8764642e+05       2.7888633e+05       2.8766111e+05       3.0354896e+05       2.9476047e+05
   23.7800       3.0323933e+05       2.9465954e+05       2.7916704e+05       2.8772034e+05       2.7918892e+05       2.8773629e+05       3.0324788e+05       2.9468908e+05
   23.8000       3.0292426e+05       2.9457498e+05       2.7946320e+05       2.8778564e+05       2.7948561e+05       2.8780281e+05       3.0293273e+05       2.9460635e+05
   23.8200       3.0259490e+05       2.9447885e+05       2.7975304e+05       2.8784196e+05       2.7977595e+05       2.8786030e+05       3.0260329e+05       2.9451196e+05
   23.8400       3.0225105e+05       2.9437088e+05       2.8003616e+05       2.8788898e+05       2.8005951e+05       2.8790843e+05       3.0225936e+05       2.9440564e+05
   23.8600       3.0189259e+05       2.9425082e+05       2.8031215e+05       2.8792639e+05       2.8033591e+05       2.8794691e+05       3.0190080e+05       2.9428715e+05
   23.8800       3.0151941e+05       2.9411848e+05       2.8058068e+05       2.8795395e+05       2.8060479e+05       2.8797549e+05       3.0152753e+05       2.9415627e+05
   23.9000       3.0113145e+05       2.9397371e+05       2.8084143e+05       2.8797144e+05       2.8086584e+05       2.8799395e+05       3.0113946e+05       2.9401286e+05
   23.9200       3.0072869e+05       2.9381637e+05       2.8109413e+05       2.8797869e+05       2.8111879e+05       2.8800211e+05       3.0073659e+05       2.9385679e+05
   23.9400       3.0031116e+05       2.9364641e+05       2.8133854e+05       2.8797557e+05       2.8136339e+05       2.8799984e+05       3.0031894e+05       2.9368798e+05
   23.9600       2.9987893e+05       2.9346379e+05       2.8157447e+05       2.8796196e+05       2.8159946e+05       2.8798702e+05       2.9988659e+05       2.9350641e+05
   23.9800       2.9943212e+05       2.9326851e+05       2.8180175e+05       2.8793782e+05       2.8182683e+05       2.8796361e+05       2.9943965e+05       2.9331206e+05
   24.0000       2.9897086e+05       2.9306062e+05       2.8202027e+05       2.8790312e+05       2.8204538e+05       2.8792958e+05       2.9897826e+05       2.9310500e+05
   24.0200       2.9849535e+05       2.9284020e+05       2.8222994e+05       2.8785787e+05       2.8225502e+05       2.8788494e+05       2.9850261e+05       2.9288530e+05
   24.0400       2.9800581e+05       2.9260738e+05       2.8243071e+05       2.8780215e+05       2.8245572e+05       2.8782976e+05       2.9801292e+05       2.9265308e+05
   24.0600       2.9750252e+05       2.9236233e+05       2.8262259e+05       2.8773605e+05       2.8264746e+05       2.8776413e+05       2.9750947e+05       2.9240851e+05
   24.0800       2.9698577e+05       2.9210523e+05       2.8280560e+05       2.8765970e+05       2.8283028e+05       2.8768819e+05       2.9699256e+05       2.9215178e+05
   24.1000       2.9645592e+05       2.9183634e+05       2.8297982e+05       2.8757328e+05       2.8300425e+05       2.8760211e+05       2.9646254e+05       2.9188314e+05
   24.1200       2.9591335e+05       2.9155594e+05       2.8314535e+05       2.8747699e+05       2.8316947e+05       2.8750610e+05       2.9591979e+05       2.9160288e+05
   24.1400       2.9535850e+05       2.9126436e+05       2.8330233e+05       2.8737109e+05       2.8332608e+05       2.8740041e+05       2.9536476e+05       2.9131131e+05
   24.1600       2.9479184e+05       2.9096195e+05       2.8345094e+05       2.8725585e+05       2.8347427e+05       2.8728532e+05       2.9479791e+05       2.9100881e+05
   24.1800       2.9421387e+05       2.9064912e+05       2.8359140e+05       2.8713162e+05       2.8361426e+05       2.8716116e+05       2.9421975e+05       2.9069577e+05
   24.2000       2.9362513e+05       2.9032629e+05       2.8372396e+05       2.8699874e+05       2.8374630e+05       2.8702830e+05       2.9363081e+05       2.9037261e+05
   24.2200       2.9302619e+05       2.8999392e+05       2.8384893e+05       2.8685761e+05       2.8387068e+05       2.8688712e+05       2.9303166e+05       2.9003982e+05
   24.2400       2.9241765e+05       2.8965252e+05       2.8396661e+05       2.8670865e+05       2.8398773e+05       2.8673806e+05       2.9242291e+05       2.8969788e+05
   24.2600       2.9180015e+05       2.8930262e+05       2.8407736e+05       2.8655234e+05       2.8409780e+05       2.8658157e+05       2.9180519e+05       2.8934732e+05
   24.2800       2.9117434e+05       2.8894476e+05       2.8418157e+05       2.8638914e+05       2.8420128e+05       2.8641815e+05       2.9117916e+05       2.8898872e+05
   24.3000       2.9054092e+05       2.8857954e+05       2.8427965e+05       2.8621958e+05       2.8429857e+05       2.8624830e+05       2.9054551e+05       2.8862264e+05
   24.3200       2.8990061e+05       2.8820758e+05       2.8437203e+05       2.8604419e+05       2.8439012e+05       2.8607257e+05       2.8990497e+05       2.8824973e+05
   24.3400       2.8925415e+05       2.8782952e+05       2.8445918e+05       2.8586355e+05       2.8447641e+05       2.8589152e+05       2.8925828e+05       2.8787062e+05
   24.3600       2.8860232e+05       2.8744602e+05       2.8454160e+05       2.8567824e+05       2.8455791e+05       2.8570576e+05       2.8860621e+05       2.8748598e+05
   24.3800       2.8794590e+05       2.8705777e+05       2.8461980e+05       2.8548888e+05       2.8463515e+05       2.8551590e+05       2.8794955e+05       2.8709651e+05
   24.4000       2.8728572e+05       2.8666549e+05       2.8469431e+05       2.8529611e+05       2.8470867e+05       2.8532259e+05       2.8728913e+05       2.8670292e+05
   24.4200       2.8662258e+05       2.8626990e+05       2.8476571e+05       2.8510060e+05       2.8477903e+05       2.8512647e+05       2.8662575e+05       2.8630594e+05
   24.4400       2.8595735e+05       2.8587175e+05       2.8483456e+05       2.8490300e+05       2.8484682e+05       2.8492824e+05       2.8596027e+05       2.8590632e+05
   24.4600       2.8529086e+05       2.8547179e+05       2.8490146e+05       2.8470401e+05       2.8491263e+05       2.8472858e+05       2.8529354e+05       2.8550483e+05
   24.4800       2.8462400e+05       2.8507080e+05       2.8496703e+05       2.8450434e+05       2.8497707e+05       2.8452819e+05       2.8462643e+05       2.8510224e+05
   24.5000       2.8395764e+05       2.8466957e+05       2.8503190e+05       2.8430471e+05       2.8504079e+05       2.8432781e+05       2.8395983e+05       2.8469935e+05
   24.5200       2.8329267e+05       2.8426889e+05       2.8509669e+05       2.8410584e+05       2.8510441e+05       2.8412817e+05       2.8329462e+05       2.8429695e+05
   24.5400       2.8262999e+05       2.8386956e+05       2.8516207e+05       2.8390848e+05       2.8516858e+05       2.8393000e+05       2.8263170e+05       2.8389586e+05
   24.5600       2.8197050e+05       2.8347240e+05       2.8522869e+05       2.8371338e+05       2.8523399e+05       2.8373407e+05       2.8197198e+05       2.8349688e+05
   24.5800       2.8131510e+05       2.8307820e+05       2.8529721e+05       2.8352128e+05       2.8530128e+05       2.8354112e+05       2.8131634e+05       2.8310083e+05
   24.6000       2.8066469e+05       2.8268778e+05       2.8536830e+05       2.8333295e+05       2.8537112e+05       2.8335191e+05       2.8066570e+05       2.8270852e+05
   24.6200       2.8002016e+05       2.8230195e+05       2.8544264e+05       2.8314913e+05       2.8544420e+05       2.8316721e+05       2.8002095e+05       2.8232078e+05
   24.6400       2.7938242e+05       2.8192153e+05       2.8552088e+05       2.8297058e+05       2.8552119e+05       2.8298776e+05       2.7938300e+05       2.8193842e+05
   24.6600       2.7875237e+05       2.8154733e+05       2.8560371e+05       2.8279804e+05       2.8560275e+05       2.8281432e+05       2.7875273e+05       2.8156226e+05
   24.6800       2.7813090e+05       2.8118016e+05       2.8569179e+05       2.8263228e+05       2.8568956e+05       2.8264765e+05       2.7813105e+05       2.8119312e+05
   24.7000       2.7751888e+05       2.8082081e+05       2.8578579e+05       2.8247402e+05       2.8578229e+05       2.8248848e+05       2.7751883e+05       2.8083180e+05
   24.7200       2.7691718e+05       2.8047008e+05       2.8588636e+05       2.8232401e+05       2.8588160e+05       2.8233755e+05       2.7691695e+05       2.8047910e+05
   24.7400       2.7632667e+05       2.8012873e+05       2.8599415e+05       2.8218296e+05       2.8598814e+05       2.8219560e+05       2.7632625e+05       2.8013578e+05
   24.7600       2.7574817e+05       2.7979754e+05       2.8610980e+05       2.8205159e+05       2.8610255e+05       2.8206333e+05       2.7574757e+05       2.7980263e+05
   24.7800       2.7518251e+05       2.7947726e+05       2.8623393e+05       2.8193059e+05       2.8622545e+05       2.8194145e+05       2.7518175e+05       2.7948040e+05
   24.8000       2.7463050e+05       2.7916860e+05       2.8636716e+05       2.8182064e+05       2.8635746e+05       2.8183062e+05       2.7462958e+05       2.7916983e+05
   24.8200       2.7409293e+05       2.7887230e+05       2.8651006e+05       2.8172240e+05       2.8649917e+05       2.8173153e+05       2.7409186e+05       2.7887163e+05
   24.8400       2.7357056e+05       2.7858904e+05       2.8666323e+05       2.8163651e+05       2.8665117e+05       2.8164481e+05       2.7356935e+05       2.7858651e+05
   24.8600       2.7306414e+05       2.7831949e+05       2.8682722e+05       2.8156362e+05       2.8681401e+05       2.8157110e+05       2.7306281e+05       2.7831514e+05
   24.8800       2.7257438e+05       2.7806432e+05       2.8700257e+05       2.8150431e+05       2.8698823e+05       2.8151101e+05       2.7257294e+05       2.7805819e+05
   24.9000       2.7210200e+05       2.7782414e+05       2.8718979e+05       2.8145916e+05       2.8717436e+05       2.8146511e+05       2.7210045e+05       2.7781627e+05
   24.9200       2.7164763e+05       2.7759957e+05       2.8738936e+05       2.8142873e+05       2.8737287e+05       2.8143395e+05       2.7164600e+05       2.7759001e+05
   24.9400       2.7121194e+05       2.7739116e+05       2.8760177e+05       2.8141354e+05       2.8758425e+05       2.8141807e+05       2.7121023e+05       2.7737998e+05
   24.9600       2.7079551e+05       2.7719946e+05       2.8782742e+05       2.8141409e+05       2.8780892e+05       2.8141797e+05       2.7079374e+05       2.7718671e+05
   24.9800       2.7039893e+05       2.7702499e+05       2.8806675e+05       2.8143087e+05       2.8804729e+05       2.8143412e+05       2.7039710e+05       2.7701074e+05
   25.0000       2.7002273e+05       2.7686823e+05       2.8832012e+05       2.8146430e+05       2.8829975e+05       2.8146698e+05       2.7002086e+05       2.7685254e+05
   25.0200       2.6966743e+05       2.7672963e+05       2.8858788e+05       2.8151480e+05       2.8856665e+05       2.8151694e+05       2.6966553e+05       2.7671258e+05
   25.0400       2.6933350e+05       2.7660962e+05       2.8887035e+05       2.8158275e+05       2.8884830e+05       2.8158440e+05       2.6933159e+05       2.7659128e+05
   25.0600       2.6902141e+05       2.7650859e+05       2.8916783e+05       2.8166848e+05       2.8914500e+05       2.8166968e+05       2.6901949e+05       2.7648905e+05
   25.0800       2.6873154e+05       2.7642690e+05       2.8948057e+05       2.8177231e+05       2.8945701e+05       2.8177312e+05       2.6872964e+05       2.7640623e+05
   25.1000       2.6846429e+05       2.7636487e+05       2.8980878e+05       2.8189452e+05       2.8978455e+05       2.8189497e+05       2.6846241e+05       2.7634317e+05
   25.1200       2.6821999e+05       2.7632280e+05       2.9015265e+05       2.8203533e+05       2.9012780e+05       2.8203547e+05       2.6821815e+05       2.7630014e+05
   25.1400       2.6799894e+05       2.7630094e+05       2.9051235e+05       2.8219494e+05       2.9048692e+05       2.8219484e+05       2.6799715e+05       2.7627742e+05
   25.1600       2.6780141e+05       2.7629952e+05       2.9088797e+05       2.8237353e+05       2.9086203e+05       2.8237322e+05       2.6779968e+05       2.7627522e+05
   25.1800       2.6762762e+05       2.7631872e+05       2.9127960e+05       2.8257120e+05       2.9125320e+05       2.8257075e+05       2.6762597e+05       2.7629375e+05
   25.2000       2.6747776e+05       2.7635872e+05       2.9168728e+05       2.8278806e+05       2.9166047e+05       2.8278750e+05       2.6747619e+05       2.7633316e+05
   25.2200       2.6735196e+05       2.7641960e+05       2.9211100e+05       2.8302413e+05       2.9208384e+05       2.8302352e+05       2.6735049e+05       2.7639355e+05
   25.2400       2.6725033e+05       2.7650142e+05       2.9255073e+05       2.8327942e+05       2.9252327e+05       2.8327882e+05       2.6724896e+05       2.7647499e+05
   25.2600       2.6717293e+05       2.7660420e+05       2.9300638e+05       2.8355391e+05       2.9297869e+05       2.8355336e+05       2.6717168e+05       2.7657747e+05
   25.2800       2.6711977e+05       2.7672792e+05       2.9347783e+05       2.8384750e+05       2.9344996e+05       2.8384707e+05       2.6711866e+05       2.7670100e+05
   25.3000       2.6709085e+05       2.7687251e+05       2.9396493e+05       2.8416009e+05       2.9393695e+05       2.8415982e+05       2.6708987e+05       2.7684550e+05
   25.3200       2.6708610e+05       2.7703789e+05       2.9446749e+05       2.8449153e+05       2.9443944e+05       2.8449146e+05       2.6708527e+05       2.7701087e+05
   25.3400       2.6710546e+05       2.7722391e+05       2.9498528e+05       2.8484162e+05       2.9495723e+05       2.8484181e+05       2.6710479e+05       2.7719700e+05
   25.3600       2.6714881e+05       2.7743042e+05       2.9551803e+05       2.8521013e+05       2.9549004e+05       2.8521063e+05       2.6714831e+05       2.7740371e+05
   25.3800       2.6721599e+05       2.7765720e+05       2.9606544e+05       2.8559682e+05       2.9603757e+05       2.8559767e+05       2.6721567e+05       2.7763078e+05
   25.4000       2.6730677e+05       2.7790399e+05       2.9662718e+05       2.8600136e+05       2.9659948e+05       2.8600261e+05       2.6730664e+05       2.7787796e+05
   25.4200       2.6742091e+05       2.7817050e+05       2.9720285e+05       2.8642341e+05       2.9717538e+05       2.8642510e+05       2.6742096e+05       2.7814495e+05
   25.4400       2.6755809e+05       2.7845642e+05       2.9779205e+05       2.8686259e+05       2.9776486e+05       2.8686477e+05       2.6755835e+05       2.7843144e+05
   25.4600       2.6771801e+05       2.7876137e+05       2.9839431e+05       2.8731848e+05       2.9836746e+05       2.8732118e+05       2.6771846e+05       2.7873706e+05
   25.4800       2.6790028e+05       2.7908498e+05       2.9900915e+05       2.8779063e+05       2.9898270e+05       2.8779389e+05       2.6790094e+05       2.7906141e+05
   25.5000       2.6810452e+05       2.7942683e+05       2.9963606e+05       2.8827854e+05       2.9961006e+05       2.8828239e+05       2.6810539e+05       2.7940409e+05
   25.5200       2.6833031e+05       2.7978645e+05       3.0027449e+05       2.8878170e+05       3.0024899e+05       2.8878619e+05       2.6833139e+05       2.7976462e+05
   25.5400       2.6857717e+05       2.8016336e+05       3.0092387e+05       2.8929956e+05       3.0089891e+05       2.8930472e+05       2.6857848e+05       2.8014252e+05
   25.5600       2.6884463e+05       2.8055704e+05       3.0158358e+05       2.8983155e+05       3.0155923e+05       2.8983740e+05       2.6884615e+05       2.8053728e+05
   25.5800       2.6913216e+05       2.8096696e+05       3.0225300e+05       2.9037706e+05       3.0222929e+05       2.9038362e+05       2.6913389e+05       2.8094833e+05
   25.6000       2.6943920e+05       2.8139254e+05       3.0293145e+05       2.9093544e+05       3.0290843e+05       2.9094275e+05       2.6944116e+05       2.8137512e+05
   25.6200       2.6976518e+05       2.8183318e+05       3.0361825e+05       2.9150604e+05       3.0359597e+05       2.9151410e+05       2.6976736e+05       2.8181702e+05
   25.6400       2.7010950e+05       2.8228825e+05       3.0431269e+05       2.9208815e+05       3.0429117e+05       2.9209700e+05       2.7011189e+05       2.8227342e+05
   25.6600       2.7047153e+05       2.8275710e+05       3.0501402e+05       2.9268107e+05       3.0499332e+05       2.9269071e+05       2.7047413e+05       2.8274366e+05
   25.6800       2.7085060e+05       2.8323906e+05       3.0572148e+05       2.9328407e+05       3.0570164e+05       2.9329451e+05       2.7085341e+05       2.8322706e+05
   25.7000       2.7124605e+05       2.8373344e+05       3.0643431e+05       2.9389638e+05       3.0641535e+05       2.9390764e+05       2.7124907e+05       2.8372292e+05
   25.7200       2.7165718e+05       2.8423951e+05       3.0715170e+05       2.9451723e+05       3.0713366e+05       2.9452931e+05       2.7166039e+05       2.8423052e+05
   25.7400       2.7208326e+05       2.8475656e+05       3.0787283e+05       2.9514582e+05       3.0785575e+05       2.9515872e+05       2.7208667e+05       2.8474913e+05
   25.7600       2.7252357e+05       2.8528383e+05       3.0859688e+05       2.9578134e+05       3.0858078e+05       2.9579506e+05       2.7252717e+05       2.8527800e+05
   25.7800       2.7297736e+05       2.8582057e+05       3.0932301e+05       2.9642296e+05       3.0930791e+05       2.9643749e+05       2.7298114e+05       2.8581637e+05
   25.8000       2.7344387e+05       2.8636600e+05       3.1005035e+05       2.9706985e+05       3.1003628e+05       2.9708518e+05       2.7344783e+05       2.8636345e+05
   25.8200       2.7392233e+05       2.8691933e+05       3.1077805e+05       2.9772114e+05       3.1076503e+05       2.9773727e+05       2.7392644e+05       2.8691845e+05
   25.8400       2.7441194e+05       2.8747979e+05       3.1150523e+05       2.9837598e+05       3.1149328e+05       2.9839290e+05       2.7441621e+05       2.8748060e+05
   25.8600       2.7491192e+05       2.8804657e+05       3.1223102e+05       2.9903351e+05       3.1222015e+05       2.9905120e+05       2.7491634e+05       2.8804906e+05
   25.8800       2.7542148e+05       2.8861886e+05       3.1295454e+05       2.9969286e+05       3.1294476e+05       2.9971129e+05       2.7542602e+05       2.8862305e+05
   25.9000       2.7593979e+05       2.8919586e+05       3.1367490e+05       3.0035314e+05       3.1366623e+05       3.0037230e+05       2.7594446e+05       2.8920174e+05
   25.9200       2.7646606e+05       2.8977675e+05       3.1439121e+05       3.0101348e+05       3.1438365e+05       3.0103334e+05       2.7647083e+05       2.8978432e+05
   25.9400       2.7699947e+05       2.9036072e+05       3.1510260e+05       3.0167301e+05       3.1509616e+05       3.0169354e+05       2.7700434e+05       2.9036997e+05
   25.9600       2.7753922e+05       2.9094696e+05       3.1580819e+05       3.0233085e+05       3.1580287e+05       3.0235201e+05       2.7754417e+05       2.9095787e+05
   25.9800       2.7808450e+05       2.9153467e+05       3.1650710e+05       3.0298613e+05       3.1650291e+05       3.0300790e+05       2.7808952e+05       2.9154722e+05
   26.0000       2.7863450e+05       2.9212304e+05       3.1719849e+05       3.0363799e+05       3.1719540e+05       3.0366033e+05       2.7863958e+05       2.9213720e+05
   26.0200       2.7918843e+05       2.9271128e+05       3.1788148e+05       3.0428559e+05       3.1787951e+05       3.0430846e+05       2.7919354e+05       2.9272702e+05
   26.0400       2.7974549e+05       2.9329859e+05       3.1855526e+05       3.0492808e+05       3.1855439e+05       3.0495144e+05       2.7975063e+05       2.9331588e+05
   26.0600       2.8030489e+05       2.9388420e+05       3.1921898e+05       3.0556464e+05       3.1921920e+05       3.0558844e+05       2.8031005e+05       2.9390300e+05
   26.0800       2.8086588e+05       2.9446734e+05       3.1987185e+05       3.0619447e+05       3.1987315e+05       3.0621866e+05       2.8087102e+05       2.9448760e+05
   26.1000       2.8142768e+05       2.9504725e+05       3.2051307e+05       3.0681675e+05       3.2051543e+05       3.0684129e+05       2.8143280e+05       2.9506893e+05
   26.1200       2.8198954e+05       2.9562321e+05       3.2114186e+05       3.0743071e+05       3.2114527e+05       3.0745555e+05       2.8199463e+05       2.9564625e+05
   26.1400       2.8255073e+05       2.9619448e+05       3.2175749e+05       3.0803560e+05       3.2176191e+05       3.0806069e+05       2.8255577e+05       2.9621883e+05
   26.1600       2.8311055e+05       2.9676035e+05       3.2235921e+05       3.0863067e+05       3.2236464e+05       3.0865595e+05       2.8311551e+05       2.9678596e+05
   26.1800       2.8366828e+05       2.9732016e+05       3.2294632e+05       3.0921522e+05       3.2295273e+05       3.0924063e+05       2.8367316e+05       2.9734694e+05
